"fullname","discipline","category","Age","country","rank"
"Yaroslav Tkach","lead","Men",20,"UKR",96
"Yaroslav Tkach","speed","Men",20,"UKR",8
"Yaroslav Tkach","speed","Men",20,"UKR",8
"Yaroslav Tkach","speed","Men",20,"UKR",8
"Yaroslav Tkach","speed","Men",20,"UKR",8
"Yejin JUNG","boulder","Women",18,"KOR",43
"Yejin JUNG","speed","Women",18,"KOR",35
"Yejoo SEO","boulder","Women",16,"KOR",43
"Yejoo SEO","boulder","Women",16,"KOR",43
"Yejoo SEO","boulder","Women",16,"KOR",43
"Yejoo SEO","boulder","Women",16,"KOR",43
"Yejoo SEO","lead","Women",16,"KOR",20
"Yejoo SEO","lead","Women",16,"KOR",20
"Yejoo SEO","lead","Women",16,"KOR",20
"Yejoo SEO","lead","Women",16,"KOR",20
"Yejoo SEO","lead","Women",16,"KOR",20
"Yelyzaveta Lavrykova","speed","Women",20,"UKR",16
"YENA PI","speed","Women",20,"KOR",31
"YEVGENIY BRYAKIN","speed","Men",18,"KAZ",40
"Yevheniia Cherniavska","boulder","Women",35,"UKR",71
"Yevheniia Cherniavska","lead","Women",35,"UKR",64
"YONGCHEN CHEN","boulder","Men",20,"CHN",70
"YONGCHEN CHEN","boulder","Men",20,"CHN",70
"YONGCHEN CHEN","boulder&lead","Men",20,"CHN",34
"YONGCHEN CHEN","lead","Men",20,"CHN",43
"YONGCHEN CHEN","lead","Men",20,"CHN",43
"YONGCHEN CHEN","lead","Men",20,"CHN",43
"YONGCHEN CHEN","lead","Men",20,"CHN",43
"Yongjun JUNG","speed","Men",19,"KOR",8
"Yongjun JUNG","speed","Men",19,"KOR",8
"Yongjun JUNG","speed","Men",19,"KOR",8
"Yongjun JUNG","speed","Men",19,"KOR",8
"Yongjun JUNG","speed","Men",19,"KOR",8
"Yongjun JUNG","speed","Men",19,"KOR",8
"Yongjun JUNG","speed","Men",19,"KOR",8
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder","Men",24,"JPN",1
"Yoshiyuki Ogata","boulder&lead","Men",24,"JPN",2
"Yoshiyuki Ogata","lead","Men",24,"JPN",6
"Yoshiyuki Ogata","lead","Men",24,"JPN",6
"Yoshiyuki Ogata","lead","Men",24,"JPN",6
"Yoshiyuki Ogata","lead","Men",24,"JPN",6
"Yoshiyuki Ogata","lead","Men",24,"JPN",6
"Yoshiyuki Ogata","lead","Men",24,"JPN",6
"Yoshiyuki Ogata","lead","Men",24,"JPN",6
"Yoshiyuki Ogata","lead","Men",24,"JPN",6
"Yotam Ben reuven","boulder","Men",21,"ISR",23
"Yotam Ben reuven","boulder","Men",21,"ISR",23
"Yotam Ben reuven","boulder","Men",21,"ISR",23
"Yotam Ben reuven","boulder","Men",21,"ISR",23
"Yotam Ben reuven","boulder","Men",21,"ISR",23
"Yotam Ben reuven","lead","Men",21,"ISR",67
"Yotam Ben reuven","lead","Men",21,"ISR",67
"Yotam Ben reuven","lead","Men",21,"ISR",67
"Youjin CHA","speed","Women",23,"KOR",18
"Youjin CHA","speed","Women",23,"KOR",18
"Youjin CHA","speed","Women",23,"KOR",18
"Yudai Ikeda","speed","Men",24,"JPN",18
"Yudai Ikeda","speed","Men",24,"JPN",18
"Yudai Ikeda","speed","Men",24,"JPN",18
"Yudai Ikeda","speed","Men",24,"JPN",18
"Yudai Ikeda","speed","Men",24,"JPN",18
"Yudai Ikeda","speed","Men",24,"JPN",18
"YUETONG Zhang","boulder","Women",19,"CHN",18
"YUETONG Zhang","boulder","Women",19,"CHN",18
"YUETONG Zhang","boulder","Women",19,"CHN",18
"YUETONG Zhang","boulder","Women",19,"CHN",18
"YUETONG Zhang","boulder&lead","Women",19,"CHN",21
"YUETONG Zhang","lead","Women",19,"CHN",21
"YUETONG Zhang","lead","Women",19,"CHN",21
"YUETONG Zhang","lead","Women",19,"CHN",21
"YUETONG Zhang","lead","Women",19,"CHN",21
"YUFANG XIE","speed","Women",20,"CHN",6
"YUFANG XIE","speed","Women",20,"CHN",6
"YUFANG XIE","speed","Women",20,"CHN",6
"YUFANG XIE","speed","Women",20,"CHN",6
"YUFEI PAN","boulder","Men",22,"CHN",29
"YUFEI PAN","boulder","Men",22,"CHN",29
"YUFEI PAN","lead","Men",22,"CHN",36
"YUFEI PAN","lead","Men",22,"CHN",36
"YUFEI PAN","lead","Men",22,"CHN",36
"Yuji Inoue","boulder","Men",27,"JPN",7
"Yuji Inoue","boulder","Men",27,"JPN",7
"Yuji Inoue","boulder","Men",27,"JPN",7
"Yuji Inoue","boulder","Men",27,"JPN",7
"Yuji Inoue","boulder","Men",27,"JPN",7
"Yula Gold","boulder","Women",20,"ISR",50
"Yula Gold","boulder","Women",20,"ISR",50
"Yuta IMAIZUMI","boulder","Men",21,"JPN",25
"Yuta IMAIZUMI","boulder","Men",21,"JPN",25
"Yuval Shemla","boulder","Men",23,"ISR",26
"Yuval Shemla","boulder","Men",23,"ISR",26
"Yuval Shemla","boulder","Men",23,"ISR",26
"Yuval Shemla","boulder","Men",23,"ISR",26
"Yuval Shemla","lead","Men",23,"ISR",19
"Yuval Shemla","lead","Men",23,"ISR",19
"Yuval Shemla","lead","Men",23,"ISR",19
"Yuval Shemla","lead","Men",23,"ISR",19
"Yuval Shemla","lead","Men",23,"ISR",19
"Yuval Shemla","lead","Men",23,"ISR",19
"Yuval Shemla","lead","Men",23,"ISR",19
"Yuval Shemla","lead","Men",23,"ISR",19
"Yuval Shemla","lead","Men",23,"ISR",19
"Zach Galla","boulder","Men",22,"USA",5
"Zach Galla","boulder","Men",22,"USA",5
"Zach Galla","boulder","Men",22,"USA",5
"Zach Galla","boulder","Men",22,"USA",5
"Zach Galla","boulder","Men",22,"USA",5
"Zach Hammer","speed","Men",16,"USA",27
"Zach Hammer","speed","Men",16,"USA",27
"Zach Hammer","speed","Men",16,"USA",27
"Zach Hammer","speed","Men",16,"USA",27
"Zach Hammer","speed","Men",16,"USA",27
"Zach Hammer","speed","Men",16,"USA",27
"Zach Richardson","boulder","Men",21,"CAN",65
"Zach Richardson","boulder","Men",21,"CAN",65
"Zach Richardson","boulder","Men",21,"CAN",65
"Zach Richardson","boulder","Men",21,"CAN",65
"ZAENAL ARIPIN","speed","Men",30,"IDN",5
"ZAENAL ARIPIN","speed","Men",30,"IDN",5
"ZAENAL ARIPIN","speed","Men",30,"IDN",5
"ZAENAL ARIPIN","speed","Men",30,"IDN",5
"ZAENAL ARIPIN","speed","Men",30,"IDN",5
"Zan Lovenjak Sudar","boulder","Men",24,"SVN",9
"Zan Lovenjak Sudar","boulder","Men",24,"SVN",9
"Zan Lovenjak Sudar","boulder","Men",24,"SVN",9
"Zan Lovenjak Sudar","boulder","Men",24,"SVN",9
"Zan Lovenjak Sudar","boulder","Men",24,"SVN",9
"Zan Lovenjak Sudar","boulder","Men",24,"SVN",9
